DATE,PRECTOTCORR,TS,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA
2017-06-15,4.6,24.24,1.52,0.29,10.07
2017-06-16,3.8,24.43,2.04,0.39,13.15
2017-06-17,1.4,24.62,1.84,0.35,12.77
2017-06-18,1.08,24.87,1.99,0.38,13.6
2017-06-19,0.16,24.5,1.88,0.36,12.82
2017-06-20,0.09,23.81,1.6,0.3,10.87
2017-06-21,1.34,24.15,1.56,0.3,10.53
2017-06-22,2.59,24.23,1.04,0.2,6.95
2017-06-23,0.61,24.46,0.91,0.18,6.34
2017-06-24,1.11,23.19,0.86,0.16,5.6
2017-06-25,1.95,24.09,1.75,0.34,11.88
2017-06-26,8.25,24.05,1.37,0.27,9.27
2017-06-27,4.0,24.35,1.62,0.31,10.92
2017-06-28,12.9,24.98,1.96,0.38,13.09
2017-06-29,10.33,25.32,1.8,0.35,12.48
2017-06-30,20.47,24.03,1.59,0.3,10.99
2017-07-01,1.03,24.8,1.85,0.36,12.67
2017-07-02,0.23,24.97,1.88,0.36,12.8
2017-07-03,2.9,25.06,1.73,0.34,11.99
2017-07-04,1.9,25.23,1.75,0.34,12.88
2017-07-05,5.23,24.91,1.65,0.32,11.6
2017-07-06,2.31,24.12,1.7,0.33,11.34
2017-07-07,0.58,24.14,1.82,0.35,12.35
2017-07-08,0.59,24.81,1.54,0.3,10.55
2017-07-09,2.17,25.25,1.6,0.3,11.08
2017-07-10,2.88,24.9,1.61,0.31,10.98
2017-07-11,3.04,24.84,1.47,0.28,9.81
2017-07-12,2.51,24.67,1.7,0.33,11.55
2017-07-13,0.1,24.5,1.83,0.35,11.71
2017-07-14,0.15,23.95,1.31,0.26,8.95
2017-07-15,0.54,24.22,1.43,0.28,9.59
2017-07-16,0.02,24.09,1.84,0.35,12.52
2017-07-17,0.01,23.43,1.98,0.38,13.33
2017-07-18,0.23,23.71,1.33,0.26,8.76
2017-07-19,4.36,24.49,1.82,0.34,12.16
2017-07-20,13.07,24.89,1.84,0.35,12.02
2017-07-21,5.72,25.15,1.79,0.34,11.91
2017-07-22,2.46,25.31,1.73,0.34,12.03
2017-07-23,6.64,25.32,1.61,0.31,10.63
2017-07-24,2.42,25.05,1.84,0.35,12.12
2017-07-25,0.12,23.94,2.25,0.43,14.64
2017-07-26,0.01,23.28,2.25,0.43,14.72
2017-07-27,7.56,24.58,1.77,0.34,10.88
2017-07-28,1.49,25.1,2.2,0.41,13.47
2017-07-29,6.09,25.4,1.88,0.36,11.82
2017-07-30,0.68,25.54,2.1,0.4,13.72
2017-07-31,0.84,25.77,2.14,0.41,13.86
2017-08-01,0.06,24.07,2.33,0.44,14.84
2017-08-02,0.02,23.87,2.26,0.43,14.53
2017-08-03,0.02,24.48,2.13,0.41,14.01
2017-08-04,0.01,24.42,1.96,0.38,13.34
2017-08-05,0.0,24.47,1.98,0.38,13.32
2017-08-06,0.0,24.37,1.8,0.34,12.38
2017-08-07,0.02,23.63,1.91,0.37,12.84
2017-08-08,0.83,24.95,2.05,0.39,13.38
2017-08-09,5.26,25.32,1.83,0.35,12.09
2017-08-10,3.58,25.01,1.85,0.35,12.19
2017-08-11,2.51,25.12,1.95,0.38,12.8
2017-08-12,2.03,25.17,1.83,0.35,12.07
2017-08-13,0.83,25.39,1.7,0.34,11.59
2017-08-14,1.32,25.05,1.73,0.34,11.39
2017-08-15,0.23,24.42,2.2,0.42,13.97
2017-08-16,0.01,23.35,2.12,0.41,13.94
2017-08-17,0.0,24.13,1.91,0.37,12.27
2017-08-18,0.08,24.3,1.87,0.36,11.55
2017-08-19,0.05,25.01,2.04,0.39,12.9
2017-08-20,0.0,24.95,1.99,0.38,12.85
2017-08-21,0.0,25.45,2.27,0.44,14.88
2017-08-22,0.0,24.86,2.16,0.41,14.05
2017-08-23,0.0,24.76,2.44,0.46,15.46
2017-08-24,0.03,25.08,2.36,0.45,14.61
2017-08-25,0.07,25.22,2.3,0.44,14.6
2017-08-26,0.02,24.28,2.54,0.48,15.77
2017-08-27,0.0,23.75,2.67,0.5,16.59
2017-08-28,0.09,23.9,2.62,0.49,16.11
2017-08-29,4.89,24.94,1.92,0.38,12.38
2017-08-30,1.73,25.74,2.27,0.44,14.74
2017-08-31,0.18,26.05,2.17,0.41,13.94
2017-09-01,0.07,25.4,2.15,0.41,13.55
2017-09-02,0.01,24.72,2.25,0.42,14.13
2017-09-03,0.0,24.73,2.37,0.45,14.95
2017-09-04,0.01,25.62,2.34,0.45,14.99
2017-09-05,3.49,26.11,1.64,0.32,10.81
2017-09-06,2.31,25.76,1.9,0.37,12.36
2017-09-07,0.17,24.89,2.3,0.45,15.07
2017-09-08,0.03,25.59,2.54,0.48,16.38
2017-09-09,0.26,26.58,2.53,0.48,16.31
2017-09-10,3.68,26.81,2.21,0.42,14.38
2017-09-11,0.12,25.69,2.2,0.43,14.32
2017-09-12,0.01,25.34,2.25,0.43,14.73
2017-09-13,0.0,24.52,2.5,0.47,16.11
2017-09-14,0.01,25.86,2.27,0.43,14.55
2017-09-15,0.02,26.52,2.52,0.48,16.28
2017-09-16,0.03,26.58,2.43,0.46,15.34
2017-09-17,0.02,26.69,2.41,0.46,15.3
2017-09-18,0.05,26.14,2.47,0.47,15.69
2017-09-19,1.37,26.31,2.4,0.45,15.5
2017-09-20,3.9,26.02,2.41,0.45,15.64
2017-09-21,2.79,25.76,1.95,0.38,12.96
2017-09-22,0.01,25.79,2.46,0.46,15.73
2017-09-23,0.14,25.92,2.51,0.48,15.77
2017-09-24,4.7,26.07,1.27,0.24,7.89
2017-09-25,8.2,26.05,1.98,0.38,12.38
2017-09-26,20.67,25.95,1.89,0.37,11.59
2017-09-27,16.86,24.55,0.57,0.11,3.85
2017-09-28,3.49,26.21,2.3,0.45,14.05
2017-09-29,11.05,26.44,2.27,0.43,14.11
2017-09-30,1.57,26.45,2.2,0.42,13.98
2017-10-01,10.63,25.16,2.01,0.38,12.51
2017-10-02,4.2,26.01,2.15,0.41,13.73
2017-10-03,23.38,25.41,2.14,0.41,13.34
2017-10-04,6.77,26.3,2.2,0.41,14.0
2017-10-05,3.84,26.08,2.29,0.44,14.69
2017-10-06,2.02,26.19,2.44,0.46,15.73
2017-10-07,9.95,26.7,2.12,0.41,13.75
2017-10-08,4.24,26.56,2.32,0.45,15.09
2017-10-09,8.46,26.78,2.14,0.41,13.8
2017-10-10,7.47,25.41,1.96,0.38,12.17
2017-10-11,8.53,25.62,2.12,0.41,13.66
2017-10-12,3.65,26.37,2.05,0.4,12.52
2017-10-13,2.65,26.83,2.28,0.44,14.69
2017-10-14,2.62,26.88,2.35,0.45,14.8
2017-10-15,0.13,27.25,2.27,0.44,14.24
2017-10-16,5.39,25.19,1.66,0.32,10.04
2017-10-17,7.67,25.23,1.92,0.38,11.87
2017-10-18,17.75,25.65,2.26,0.44,14.39
2017-10-19,9.1,25.44,2.14,0.41,13.26
2017-10-20,42.48,24.88,2.45,0.47,15.86
2017-10-21,12.08,26.58,2.51,0.48,15.86
2017-10-22,3.2,26.12,2.33,0.45,14.59
2017-10-23,16.66,25.86,2.25,0.43,14.46
2017-10-24,17.5,25.94,2.54,0.48,16.07
2017-10-25,17.57,25.97,2.16,0.41,14.14
2017-10-26,10.49,26.14,2.11,0.41,13.56
2017-10-27,7.99,25.87,2.23,0.43,14.16
2017-10-28,13.35,25.15,1.59,0.31,9.91
2017-10-29,9.22,25.33,2.06,0.4,13.15
2017-10-30,3.06,26.17,2.2,0.42,13.95
2017-10-31,2.02,26.48,2.49,0.48,15.88
2017-11-01,0.68,26.64,2.2,0.43,14.31
2017-11-02,0.22,27.08,2.53,0.48,16.27
2017-11-03,0.94,27.11,2.14,0.41,13.99
2017-11-04,5.84,27.12,2.0,0.38,13.11
2017-11-05,6.55,25.94,2.12,0.41,14.16
2017-11-06,15.76,26.18,2.2,0.43,14.05
2017-11-07,13.67,24.98,0.9,0.18,5.84
2017-11-08,9.72,26.18,2.14,0.41,14.02
2017-11-09,31.2,25.48,1.88,0.37,11.32
2017-11-10,9.24,25.92,2.48,0.47,15.52
2017-11-11,18.41,26.12,2.32,0.45,14.36
2017-11-12,5.59,26.02,2.27,0.43,13.78
2017-11-13,34.19,24.6,1.43,0.28,8.91
2017-11-14,12.45,25.65,2.11,0.41,13.37
2017-11-15,10.85,25.23,1.84,0.36,11.59
2017-11-16,26.58,25.9,1.84,0.36,11.7
2017-11-17,39.59,25.69,2.34,0.45,14.37
2017-11-18,26.06,25.4,2.14,0.41,13.42
2017-11-19,12.74,24.7,1.68,0.33,10.24
2017-11-20,7.37,24.28,2.34,0.45,14.76
2017-11-21,8.26,25.06,1.88,0.37,11.55
2017-11-22,5.78,24.58,2.24,0.43,12.98
2017-11-23,0.18,25.82,2.44,0.47,15.27
2017-11-24,0.07,25.78,2.38,0.46,14.88
2017-11-25,0.52,25.63,2.12,0.41,13.43
2017-11-26,8.7,24.77,1.76,0.34,10.77
2017-11-27,23.74,25.22,1.7,0.33,10.27
2017-11-28,8.17,24.51,1.9,0.38,11.58
2017-11-29,8.14,25.15,2.22,0.43,13.49
2017-11-30,20.93,24.51,1.2,0.23,7.3
2017-12-01,6.54,24.51,1.62,0.32,10.28
2017-12-02,0.7,25.28,2.16,0.42,13.8
2017-12-03,0.3,25.65,2.52,0.48,16.06
2017-12-04,2.97,25.04,2.51,0.48,15.91
2017-12-05,0.4,24.74,2.3,0.45,13.98
2017-12-06,0.49,25.81,2.62,0.49,16.03
2017-12-07,5.19,26.2,2.37,0.45,14.4
2017-12-08,28.81,24.14,2.27,0.44,13.57
2017-12-09,9.1,24.79,2.1,0.41,12.54
2017-12-10,2.37,24.62,1.91,0.37,11.55
2017-12-11,28.02,24.68,1.66,0.33,9.97
2017-12-12,19.17,24.71,1.73,0.34,10.77
2017-12-13,15.33,23.36,1.59,0.31,9.7
2017-12-14,0.53,24.61,1.75,0.34,10.42
2017-12-15,8.45,24.49,1.73,0.34,10.46
2017-12-16,7.17,23.9,2.04,0.4,12.71
2017-12-17,8.68,23.42,1.87,0.37,11.73
2017-12-18,8.84,23.42,2.25,0.44,13.94
2017-12-19,22.67,23.45,1.49,0.29,9.07
2017-12-20,9.3,24.16,0.85,0.16,5.38
2017-12-21,15.86,24.11,1.65,0.32,10.07
2017-12-22,3.14,24.12,2.3,0.45,14.16
2017-12-23,0.41,25.12,2.56,0.48,15.45
2017-12-24,0.07,25.0,2.68,0.52,16.4
2017-12-25,0.0,24.84,2.75,0.52,16.45
2017-12-26,0.07,24.87,2.34,0.45,14.13
2017-12-27,2.77,24.38,2.09,0.41,12.42
2017-12-28,0.61,24.78,2.18,0.42,12.72
2017-12-29,1.92,25.8,2.2,0.42,13.14
2017-12-30,8.54,25.24,2.16,0.41,12.8
2017-12-31,14.77,25.33,2.45,0.47,14.87
2018-01-01,2.3,25.53,2.65,0.51,16.16
2018-01-02,7.67,25.18,2.57,0.48,15.3
2018-01-03,3.86,25.58,2.33,0.45,14.33
2018-01-04,17.21,24.32,1.88,0.36,11.19
2018-01-05,12.17,24.57,1.66,0.32,9.98
2018-01-06,1.61,24.36,2.23,0.43,13.0
2018-01-07,1.24,24.35,1.77,0.34,10.11
2018-01-08,3.83,24.91,2.5,0.48,14.67
2018-01-09,2.96,24.62,1.98,0.38,12.43
2018-01-10,5.25,24.58,2.4,0.46,14.74
2018-01-11,5.27,23.99,2.3,0.45,13.78
2018-01-12,1.54,23.58,2.09,0.4,12.57
2018-01-13,6.99,23.77,1.98,0.38,12.19
2018-01-14,9.22,23.89,1.91,0.38,11.75
2018-01-15,7.93,23.93,1.91,0.38,11.8
2018-01-16,7.05,23.3,2.21,0.43,13.52
2018-01-17,1.27,24.2,1.88,0.36,10.88
2018-01-18,9.36,23.86,1.02,0.2,6.1
2018-01-19,6.91,23.76,2.09,0.4,11.85
2018-01-20,5.5,24.25,2.23,0.42,12.45
2018-01-21,6.39,23.99,2.26,0.43,13.09
2018-01-22,10.07,23.75,1.78,0.34,10.05
2018-01-23,6.71,24.22,2.29,0.44,13.46
2018-01-24,7.97,24.5,2.32,0.45,13.82
2018-01-25,9.74,24.01,2.05,0.39,11.8
2018-01-26,10.92,24.12,2.15,0.41,12.32
2018-01-27,4.21,24.45,2.01,0.39,12.09
2018-01-28,8.48,23.88,1.88,0.36,11.27
2018-01-29,6.24,23.96,2.42,0.46,14.09
2018-01-30,10.79,24.48,2.04,0.39,12.2
2018-01-31,3.86,24.47,1.95,0.38,11.62
2018-02-01,18.47,24.27,2.05,0.39,11.88
2018-02-02,7.86,24.55,2.48,0.47,14.65
2018-02-03,23.03,23.97,1.73,0.33,9.79
2018-02-04,39.51,24.09,1.63,0.31,9.2
2018-02-05,64.73,23.43,1.24,0.24,7.02
2018-02-06,16.64,23.87,1.87,0.36,10.54
2018-02-07,17.63,23.58,1.65,0.32,9.42
2018-02-08,12.28,23.52,1.77,0.34,10.6
2018-02-09,7.21,24.23,2.38,0.45,13.77
2018-02-10,3.0,24.54,2.71,0.51,15.77
2018-02-11,6.68,24.01,2.12,0.41,12.21
2018-02-12,13.59,23.41,2.01,0.38,11.42
2018-02-13,5.97,23.99,1.91,0.37,11.03
2018-02-14,10.28,24.01,2.16,0.41,12.31
2018-02-15,41.35,23.66,1.27,0.24,7.24
2018-02-16,1.47,23.73,2.56,0.48,14.68
2018-02-17,2.1,24.15,2.64,0.5,15.36
2018-02-18,4.49,24.03,2.73,0.51,15.27
2018-02-19,12.72,24.92,2.66,0.5,14.58
2018-02-20,10.77,24.86,2.66,0.49,14.76
2018-02-21,8.18,24.77,2.44,0.46,14.11
2018-02-22,14.58,24.98,2.51,0.47,13.85
2018-02-23,7.27,25.01,2.0,0.38,10.94
2018-02-24,6.77,24.58,2.43,0.46,13.85
2018-02-25,14.66,24.57,2.7,0.49,14.89
2018-02-26,27.7,24.61,2.29,0.44,13.17
2018-02-27,12.32,25.22,2.33,0.45,13.87
2018-02-28,12.86,24.57,1.66,0.32,9.76
2018-03-01,10.96,24.7,2.38,0.45,12.89
2018-03-02,3.03,24.92,2.78,0.52,15.93
2018-03-03,26.69,24.89,2.11,0.4,12.04
2018-03-04,9.97,25.36,2.62,0.48,14.78
2018-03-05,12.66,24.94,1.86,0.35,10.51
2018-03-06,9.36,24.92,1.73,0.33,9.85
2018-03-07,4.58,24.97,2.37,0.45,13.59
2018-03-08,7.34,24.87,1.93,0.37,11.31
2018-03-09,12.36,25.31,2.34,0.44,13.41
2018-03-10,10.6,24.91,2.2,0.42,12.81
2018-03-11,11.9,25.17,2.32,0.44,12.98
2018-03-12,38.42,24.85,1.98,0.38,11.15
2018-03-13,8.43,24.94,2.1,0.4,12.27
2018-03-14,4.83,24.8,2.63,0.49,15.4
2018-03-15,1.28,24.9,2.8,0.52,16.45
2018-03-16,7.26,25.37,2.76,0.52,15.52
2018-03-17,22.55,24.63,1.45,0.27,8.35
2018-03-18,7.79,25.12,2.79,0.52,15.72
2018-03-19,9.34,25.66,2.61,0.48,14.88
2018-03-20,20.49,25.42,2.91,0.54,16.48
2018-03-21,12.73,24.45,2.36,0.45,13.26
2018-03-22,13.25,23.97,2.3,0.44,13.35
2018-03-23,4.72,25.08,2.57,0.48,15.09
2018-03-24,12.58,25.15,1.63,0.31,9.72
2018-03-25,12.09,24.19,2.25,0.43,12.98
2018-03-26,2.43,24.51,2.16,0.41,12.83
2018-03-27,7.0,24.66,1.78,0.34,10.7
2018-03-28,5.69,25.41,2.46,0.47,14.68
2018-03-29,2.35,25.38,2.7,0.51,16.07
2018-03-30,1.12,25.55,2.68,0.5,15.78
2018-03-31,2.82,24.42,2.58,0.48,15.33
2018-04-01,3.82,24.85,2.7,0.51,15.74
2018-04-02,13.02,24.9,2.33,0.45,14.34
2018-04-03,21.54,25.12,2.56,0.48,15.04
2018-04-04,12.07,25.55,2.91,0.54,16.88
2018-04-05,11.23,26.15,2.62,0.49,15.55
2018-04-06,9.87,25.7,2.12,0.41,12.71
2018-04-07,10.55,25.58,2.29,0.44,14.73
2018-04-08,9.1,24.68,1.98,0.38,12.2
2018-04-09,9.79,24.84,2.43,0.46,14.71
2018-04-10,1.47,24.95,2.42,0.46,15.81
2018-04-11,0.3,24.28,2.3,0.44,14.8
2018-04-12,0.16,25.31,1.88,0.37,12.16
2018-04-13,1.12,26.3,2.48,0.47,15.79
2018-04-14,3.7,26.3,1.96,0.38,12.65
2018-04-15,4.79,25.88,2.15,0.41,13.53
2018-04-16,1.3,26.18,1.96,0.38,12.65
2018-04-17,4.25,25.51,2.2,0.42,13.12
2018-04-18,4.17,25.98,2.1,0.41,12.92
2018-04-19,13.92,25.5,2.16,0.41,13.62
2018-04-20,10.33,25.99,2.05,0.4,12.61
2018-04-21,8.09,25.41,2.12,0.41,12.9
2018-04-22,1.93,26.11,1.98,0.38,12.76
2018-04-23,16.91,24.31,1.16,0.23,6.73
2018-04-24,1.15,24.59,1.56,0.3,9.52
2018-04-25,20.5,25.05,1.23,0.23,7.38
2018-04-26,6.16,24.58,1.64,0.31,9.51
2018-04-27,3.79,25.08,2.16,0.41,12.87
2018-04-28,8.69,25.38,2.23,0.43,13.81
2018-04-29,1.03,25.5,2.55,0.48,15.62
2018-04-30,0.01,24.88,2.58,0.48,15.96
2018-05-01,0.06,24.78,2.32,0.44,14.79
2018-05-02,0.03,24.9,2.13,0.41,13.71
2018-05-03,1.34,25.37,2.12,0.4,12.92
2018-05-04,3.23,25.9,2.2,0.41,13.76
2018-05-05,0.45,25.95,2.27,0.43,14.28
2018-05-06,0.05,25.51,2.32,0.44,14.54
2018-05-07,2.73,24.98,2.35,0.45,14.98
2018-05-08,3.68,25.45,2.26,0.43,14.14
2018-05-09,0.74,25.37,2.41,0.45,15.33
2018-05-10,0.7,24.76,2.28,0.43,14.54
2018-05-11,2.99,24.81,2.12,0.4,13.43
2018-05-12,0.13,25.53,2.07,0.4,13.8
2018-05-13,0.04,25.5,2.16,0.41,13.83
2018-05-14,0.02,25.56,2.09,0.4,13.97
2018-05-15,0.45,25.57,1.8,0.35,11.8
2018-05-16,2.12,25.07,1.61,0.31,10.4
2018-05-17,3.3,24.46,1.53,0.3,9.89
2018-05-18,4.94,25.14,1.96,0.38,12.75
2018-05-19,6.83,24.98,1.65,0.32,10.55
2018-05-20,8.68,25.33,1.7,0.33,10.89
2018-05-21,3.65,25.27,1.99,0.38,12.88
2018-05-22,7.54,25.44,2.12,0.41,13.73
2018-05-23,13.5,24.73,1.72,0.33,10.87
2018-05-24,3.46,24.5,1.84,0.35,11.55
2018-05-25,5.52,25.16,1.3,0.25,7.75
2018-05-26,1.45,25.65,1.86,0.35,11.85
2018-05-27,1.22,24.98,1.81,0.35,11.73
2018-05-28,1.75,25.85,1.92,0.37,12.2
2018-05-29,0.04,25.65,2.1,0.4,13.62
2018-05-30,0.07,25.76,1.87,0.35,12.07
2018-05-31,1.04,25.63,1.66,0.32,11.05
2018-06-01,0.18,25.0,1.9,0.36,12.53
2018-06-02,0.04,25.03,1.84,0.35,11.98
2018-06-03,0.02,25.26,1.84,0.35,12.0
2018-06-04,0.04,25.46,1.89,0.36,12.39
2018-06-05,0.1,25.94,1.77,0.34,11.6
2018-06-06,0.1,25.95,1.7,0.32,10.98
2018-06-07,0.35,25.8,1.84,0.35,12.01
2018-06-08,2.3,25.57,1.94,0.37,12.74
2018-06-09,0.59,25.8,1.88,0.35,12.29
2018-06-10,0.03,25.96,1.79,0.34,11.41
2018-06-11,0.57,25.75,1.83,0.34,12.04
2018-06-12,2.09,25.83,1.76,0.34,11.73
2018-06-13,0.42,25.8,1.84,0.35,12.57
2018-06-14,0.05,25.83,2.02,0.38,13.14
2018-06-15,0.95,25.64,1.84,0.34,11.73
2018-06-16,0.06,25.47,1.86,0.35,12.28
2018-06-17,0.13,25.18,1.77,0.34,11.84
2018-06-18,0.05,25.13,2.05,0.39,13.12
2018-06-19,0.02,25.15,1.96,0.37,12.45
2018-06-20,0.37,25.08,2.09,0.39,12.83
2018-06-21,1.01,24.38,1.87,0.35,11.56
2018-06-22,2.95,25.11,1.7,0.32,10.55
2018-06-23,16.63,24.6,1.84,0.35,12.14
2018-06-24,14.47,24.42,1.79,0.34,11.23
2018-06-25,13.63,22.85,0.41,0.08,2.55
2018-06-26,12.29,23.33,1.32,0.25,8.27
2018-06-27,0.17,24.07,1.92,0.37,12.32
2018-06-28,0.09,23.75,1.77,0.34,11.48
2018-06-29,0.1,23.65,1.92,0.37,12.58
2018-06-30,0.03,24.29,1.97,0.38,12.93
2018-07-01,0.02,24.1,1.96,0.37,12.88
2018-07-02,0.0,24.33,1.78,0.34,11.73
2018-07-03,0.0,23.85,1.73,0.33,11.9
2018-07-04,0.0,23.94,1.84,0.35,12.01
2018-07-05,0.05,23.59,1.93,0.37,12.71
2018-07-06,0.01,22.29,2.18,0.41,14.97
2018-07-07,0.0,22.3,2.14,0.41,14.04
2018-07-08,0.0,23.8,2.08,0.39,13.2
2018-07-09,0.01,24.7,2.08,0.39,13.3
2018-07-10,0.01,24.82,1.76,0.34,11.29
2018-07-11,0.0,24.6,1.8,0.34,11.89
2018-07-12,0.0,23.41,1.95,0.38,13.03
2018-07-13,0.0,23.44,1.98,0.38,12.78
2018-07-14,0.0,24.05,1.98,0.38,12.98
2018-07-15,0.0,24.15,2.01,0.38,13.12
2018-07-16,0.11,24.26,2.01,0.38,12.95
2018-07-17,0.04,23.81,1.98,0.38,12.57
2018-07-18,0.0,24.29,2.13,0.4,13.22
2018-07-19,0.0,24.4,2.03,0.38,12.57
2018-07-20,0.01,24.96,1.95,0.37,12.12
2018-07-21,0.68,25.18,1.55,0.3,9.95
2018-07-22,0.68,25.2,1.94,0.36,12.39
2018-07-23,0.4,24.85,2.03,0.38,13.17
2018-07-24,0.01,25.09,1.98,0.38,12.71
2018-07-25,1.58,25.25,2.09,0.39,13.2
2018-07-26,0.47,24.87,2.15,0.41,13.5
2018-07-27,0.0,23.33,2.38,0.45,15.05
2018-07-28,0.0,23.09,2.43,0.45,15.09
2018-07-29,0.0,23.26,2.15,0.41,13.55
2018-07-30,0.0,22.87,2.08,0.39,13.2
2018-07-31,0.0,23.55,2.01,0.38,12.71
2018-08-01,0.17,24.6,1.69,0.33,10.84
2018-08-02,0.1,23.79,2.06,0.4,13.09
2018-08-03,0.0,22.55,2.27,0.43,14.05
2018-08-04,0.0,22.38,2.19,0.41,13.28
2018-08-05,0.0,23.3,2.1,0.4,13.49
2018-08-06,0.0,23.23,2.12,0.41,13.5
2018-08-07,0.0,23.73,1.73,0.34,10.82
2018-08-08,0.0,24.42,1.59,0.31,10.34
2018-08-09,1.63,25.17,1.74,0.34,11.37
2018-08-10,9.74,24.97,1.85,0.35,11.62
2018-08-11,5.56,24.98,2.12,0.4,13.27
2018-08-12,2.24,24.91,2.02,0.38,12.73
2018-08-13,0.57,25.47,2.06,0.39,12.95
2018-08-14,0.07,25.55,2.13,0.4,13.04
2018-08-15,0.0,24.56,2.39,0.45,14.93
2018-08-16,0.0,24.52,2.35,0.45,15.0
2018-08-17,0.0,24.27,2.29,0.44,14.62
2018-08-18,0.0,23.95,2.42,0.46,15.44
2018-08-19,0.0,23.87,2.55,0.48,16.23
2018-08-20,0.0,24.61,2.14,0.41,14.2
2018-08-21,0.01,25.44,2.0,0.38,13.05
2018-08-22,0.01,25.6,1.97,0.38,13.05
2018-08-23,0.03,25.46,1.88,0.36,12.09
2018-08-24,0.02,25.72,2.24,0.42,14.38
2018-08-25,0.0,25.32,2.25,0.43,14.18
2018-08-26,0.0,25.23,1.87,0.35,11.77
2018-08-27,0.12,25.74,2.21,0.41,13.92
2018-08-28,0.03,25.92,2.19,0.41,13.48
2018-08-29,0.09,25.74,1.53,0.3,9.88
2018-08-30,3.23,25.56,2.14,0.41,13.3
2018-08-31,3.28,25.48,2.16,0.41,13.68
2018-09-01,3.4,25.5,1.81,0.35,11.77
2018-09-02,7.65,25.75,2.04,0.39,12.81
2018-09-03,6.6,25.63,2.41,0.45,15.41
2018-09-04,0.14,24.82,2.55,0.48,16.26
2018-09-05,0.43,25.21,2.12,0.41,13.03
2018-09-06,0.22,25.52,2.12,0.41,13.5
2018-09-07,8.6,25.55,2.41,0.45,14.95
2018-09-08,2.64,25.91,2.35,0.45,14.84
2018-09-09,0.0,25.91,2.67,0.5,16.23
2018-09-10,0.01,25.97,2.63,0.5,16.92
2018-09-11,0.03,26.14,2.65,0.5,16.52
2018-09-12,0.02,25.91,2.47,0.47,15.77
2018-09-13,0.0,25.91,2.3,0.44,14.76
2018-09-14,0.0,25.68,1.99,0.38,12.96
2018-09-15,0.0,26.01,2.04,0.39,13.34
2018-09-16,0.0,25.5,2.27,0.43,14.64
2018-09-17,0.0,25.4,2.35,0.45,14.72
2018-09-18,0.14,26.21,2.43,0.45,14.75
2018-09-19,0.56,25.65,1.44,0.28,8.84
2018-09-20,6.05,25.83,1.75,0.34,11.12
2018-09-21,7.8,25.68,1.52,0.3,9.73
2018-09-22,8.66,26.27,2.34,0.44,14.69
2018-09-23,8.94,26.35,2.55,0.48,16.47
2018-09-24,0.3,25.74,2.51,0.47,15.8
2018-09-25,0.1,26.01,2.52,0.48,15.8
2018-09-26,2.15,26.21,2.5,0.47,15.52
2018-09-27,8.97,26.73,2.44,0.46,15.29
2018-09-28,0.85,26.1,2.85,0.53,17.76
2018-09-29,0.0,25.98,2.35,0.45,15.07
2018-09-30,0.01,26.54,2.23,0.42,14.23
2018-10-01,0.0,27.24,2.26,0.43,14.3
2018-10-02,0.01,27.48,2.28,0.43,14.52
2018-10-03,2.57,27.79,2.19,0.41,13.77
2018-10-04,0.76,27.83,2.48,0.47,15.35
2018-10-05,0.07,27.5,2.43,0.46,14.89
2018-10-06,0.02,27.8,2.34,0.45,15.03
2018-10-07,0.04,27.68,2.35,0.45,14.62
2018-10-08,0.0,27.58,2.77,0.52,16.85
2018-10-09,0.0,27.49,2.46,0.47,15.52
2018-10-10,0.04,28.33,2.37,0.45,15.79
2018-10-11,0.02,28.38,2.24,0.43,15.13
2018-10-12,0.0,27.72,2.16,0.41,14.11
2018-10-13,1.69,27.0,2.02,0.38,12.78
2018-10-14,2.96,26.85,1.8,0.35,11.86
2018-10-15,1.94,27.57,2.36,0.45,15.04
2018-10-16,1.21,27.97,2.12,0.41,14.12
2018-10-17,0.12,28.51,1.91,0.37,12.8
2018-10-18,19.76,27.37,2.1,0.4,13.79
2018-10-19,10.11,25.95,2.0,0.38,13.09
2018-10-20,4.87,27.12,2.2,0.42,14.16
2018-10-21,0.31,27.31,2.4,0.45,15.46
2018-10-22,7.8,27.59,2.22,0.43,14.41
2018-10-23,20.71,25.26,1.93,0.38,12.34
2018-10-24,1.13,25.94,2.3,0.44,14.7
2018-10-25,3.84,26.85,2.34,0.45,15.26
2018-10-26,4.37,27.13,2.02,0.39,13.34
2018-10-27,11.55,27.33,2.12,0.41,13.58
2018-10-28,24.16,26.4,2.17,0.41,14.12
2018-10-29,12.4,26.38,2.15,0.41,13.85
2018-10-30,7.11,25.49,1.91,0.37,11.59
2018-10-31,4.2,26.8,1.77,0.34,11.09
2018-11-01,13.5,26.81,2.09,0.4,13.34
2018-11-02,3.06,26.43,1.84,0.36,11.68
2018-11-03,7.69,26.11,1.91,0.37,12.05
2018-11-04,2.18,26.83,1.92,0.38,12.5
2018-11-05,2.69,27.48,1.8,0.35,11.78
2018-11-06,10.39,25.23,1.75,0.34,11.44
2018-11-07,17.47,25.19,1.73,0.34,11.11
2018-11-08,6.22,25.32,1.6,0.31,10.08
2018-11-09,9.85,26.23,1.9,0.37,11.8
2018-11-10,9.42,27.02,2.1,0.41,13.24
2018-11-11,21.23,25.37,1.68,0.33,10.23
2018-11-12,5.26,25.35,2.09,0.41,13.05
